,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
587,448,Dennis Schröder,PG,30,TOT,71,49,30.8,4.9,11.3,.437,1.7,4.5,.377,3.2,6.8,.476,.512,2.2,2.6,.818,0.4,2.4,2.8,6.0,0.8,0.2,1.9,2.0,13.7,2024
588,448,Dennis Schröder,PG,30,TOR,51,33,30.6,4.8,11.0,.442,1.5,4.3,.350,3.3,6.6,.501,.511,2.5,2.9,.852,0.4,2.3,2.7,6.1,0.9,0.2,1.6,2.1,13.7,2024
589,448,Dennis Schröder,PG,30,BRK,20,16,31.4,5.2,12.1,.426,2.2,4.9,.439,3.0,7.2,.417,.514,1.3,1.9,.684,0.4,2.5,2.9,5.7,0.6,0.4,2.8,1.9,13.8,2024
590,449,Dereon Seabron,SG,23,NOP,6,0,9.2,0.7,2.2,.308,0.2,0.3,.500,0.5,1.8,.273,.346,0.8,1.0,.833,0.2,1.0,1.2,0.8,0.3,0.2,0.0,0.7,2.3,2024
591,450,Alperen Sengun,C,21,HOU,63,63,32.5,8.4,15.6,.537,0.5,1.8,.297,7.8,13.8,.567,.553,3.9,5.6,.693,2.9,6.4,9.3,5.0,1.2,0.7,2.6,3.3,21.1,2024
592,451,Brice Sensabaugh,SF,20,UTA,21,6,15.8,2.2,5.7,.387,0.6,2.9,.217,1.6,2.8,.559,.441,0.8,1.0,.850,0.4,2.4,2.8,1.5,0.3,0.1,1.3,1.0,5.8,2024
593,452,Collin Sexton,SG,25,UTA,71,44,26.1,6.4,13.1,.492,1.7,4.1,.403,4.8,8.9,.533,.556,4.0,4.7,.861,0.9,1.7,2.6,4.8,0.8,0.2,2.0,1.9,18.5,2024
594,453,Landry Shamet,SG,26,WAS,46,5,15.8,2.6,6.0,.431,1.2,3.4,.338,1.4,2.5,.556,.527,0.8,1.0,.826,0.3,1.0,1.3,1.2,0.5,0.2,0.7,1.7,7.1,2024
595,454,Day'Ron Sharpe,C,22,BRK,53,1,15.6,2.9,4.9,.580,0.1,0.2,.333,2.8,4.7,.592,.588,1.3,2.2,.607,2.7,3.9,6.6,1.5,0.4,0.8,1.1,2.2,7.2,2024
596,455,Shaedon Sharpe,SG,20,POR,32,25,33.1,5.5,13.6,.406,1.9,5.6,.333,3.6,7.9,.457,.475,3.1,3.7,.824,1.3,3.7,5.0,2.9,0.9,0.4,2.3,2.8,15.9,2024
597,456,Ben Sheppard,SG,22,IND,47,0,13.0,1.5,3.7,.413,0.8,2.5,.325,0.7,1.2,.600,.523,0.4,0.4,.857,0.2,1.2,1.4,0.9,0.5,0.0,0.2,1.5,4.2,2024
598,457,Pascal Siakam,PF,29,TOT,70,70,33.7,8.6,16.0,.536,1.1,3.3,.336,7.5,12.7,.587,.570,3.6,5.0,.726,1.7,5.4,7.0,4.5,0.8,0.3,1.8,2.4,21.8,2024
599,457,Pascal Siakam,PF,29,TOR,39,39,34.7,8.3,16.0,.522,1.2,3.7,.317,7.2,12.3,.584,.559,4.3,5.7,.758,1.4,4.9,6.3,4.9,0.8,0.3,2.1,2.2,22.2,2024
600,457,Pascal Siakam,PF,29,IND,31,31,32.5,8.8,16.0,.554,1.0,2.7,.369,7.8,13.3,.591,.585,2.7,4.0,.669,2.1,5.9,8.0,4.1,0.9,0.4,1.4,2.5,21.4,2024
601,458,Ben Simmons,PG,27,BRK,15,12,23.9,2.9,4.9,.581,0.0,0.0,,2.9,4.9,.581,.581,0.4,1.0,.400,2.1,5.9,7.9,5.7,0.8,0.6,1.8,2.4,6.1,2024
602,459,Anfernee Simons,SG,24,POR,46,46,34.4,7.8,18.2,.430,3.4,8.8,.385,4.4,9.4,.472,.523,3.5,3.9,.916,0.5,3.2,3.6,5.5,0.5,0.1,2.7,2.1,22.6,2024
603,460,Jericho Sims,C,25,NYK,41,10,13.4,0.9,1.3,.717,0.0,0.0,,0.9,1.3,.717,.717,0.3,0.5,.650,1.3,2.1,3.4,0.6,0.2,0.4,0.4,1.0,2.2,2024
604,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
605,461,Dmytro Skapintsev,C,25,NYK,2,0,1.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
606,462,Jalen Slawson,SF,24,SAC,7,0,4.1,0.4,0.7,.600,0.0,0.3,.000,0.4,0.4,1.000,.600,0.0,0.0,,0.1,0.9,1.0,0.3,0.1,0.1,0.3,0.9,0.9,2024
607,463,Javonte Smart,PG,24,PHI,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
608,464,Marcus Smart,PG,29,MEM,20,20,30.3,5.1,11.9,.430,2.1,6.7,.313,3.0,5.2,.583,.519,2.2,2.8,.768,0.3,2.4,2.7,4.3,2.1,0.3,3.1,2.7,14.5,2024
609,465,Dennis Smith Jr.,PG,26,BRK,55,2,19.2,2.7,6.1,.435,0.6,2.0,.296,2.1,4.1,.500,.482,0.8,1.1,.741,0.9,2.1,3.0,3.7,1.2,0.2,1.2,2.2,6.7,2024
610,466,Dru Smith,SG,26,MIA,9,0,14.6,1.7,3.7,.455,0.8,1.9,.412,0.9,1.8,.500,.561,0.2,0.2,1.000,0.7,0.9,1.6,1.6,1.0,0.3,0.6,1.3,4.3,2024
611,467,Ish Smith,PG,35,CHO,43,5,17.2,1.5,3.7,.418,0.1,0.2,.500,1.4,3.5,.413,.430,0.1,0.1,.750,0.3,1.5,1.8,3.4,0.4,0.1,1.1,1.1,3.2,2024
612,468,Jabari Smith Jr.,PF,20,HOU,65,65,31.5,4.8,10.7,.452,1.7,4.7,.357,3.2,6.0,.527,.531,1.9,2.3,.821,2.0,6.5,8.5,1.5,0.7,0.7,1.2,2.7,13.3,2024
613,469,Jalen Smith,C,23,IND,51,13,17.6,3.9,6.5,.607,1.1,2.5,.441,2.8,4.0,.711,.692,1.2,1.8,.678,1.7,3.8,5.5,1.1,0.2,0.6,0.7,2.1,10.2,2024
614,470,Nick Smith Jr.,SG,19,CHO,44,0,14.5,2.2,5.5,.391,1.2,2.8,.424,1.0,2.7,.356,.500,0.3,0.3,.846,0.4,1.0,1.4,1.2,0.2,0.2,0.8,1.2,5.8,2024
615,471,Terquavion Smith,PG,21,PHI,12,0,5.8,1.3,3.3,.400,1.0,2.6,.387,0.3,0.8,.444,.550,0.2,0.3,.667,0.0,0.2,0.2,0.8,0.6,0.0,0.3,0.3,3.8,2024
616,472,Jeremy Sochan,PF,20,SAS,71,70,29.6,4.5,10.4,.435,0.9,3.0,.315,3.6,7.4,.484,.480,1.5,1.9,.766,1.9,4.5,6.3,3.5,0.8,0.5,1.9,2.3,11.5,2024
617,473,Pat Spencer,PG,27,GSW,3,0,2.0,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,2024
618,474,Jaden Springer,SG-PG,21,TOT,44,1,10.0,1.2,3.0,.381,0.2,1.0,.186,1.0,2.1,.473,.410,0.7,0.8,.833,0.8,0.8,1.5,0.9,0.6,0.3,0.7,1.3,3.2,2024
619,474,Jaden Springer,SG,21,PHI,32,1,11.8,1.4,3.7,.390,0.3,1.2,.216,1.2,2.5,.469,.424,0.9,1.1,.824,0.8,1.0,1.8,1.1,0.8,0.3,0.8,1.5,4.0,2024
620,474,Jaden Springer,PG,21,BOS,12,0,5.3,0.4,1.3,.313,0.0,0.5,.000,0.4,0.8,.500,.313,0.2,0.2,1.000,0.7,0.2,0.8,0.4,0.2,0.2,0.3,0.8,1.0,2024
621,475,Lamar Stevens,PF,26,TOT,31,2,12.3,2.5,5.2,.475,0.3,0.8,.400,2.1,4.4,.489,.506,0.8,1.1,.743,0.8,2.1,2.9,0.5,0.4,0.5,0.7,1.2,6.1,2024
622,475,Lamar Stevens,PF,26,BOS,19,1,6.4,1.1,2.4,.467,0.2,0.4,.375,0.9,1.9,.486,.500,0.4,0.6,.727,0.6,1.0,1.6,0.4,0.3,0.3,0.5,0.7,2.8,2024
623,475,Lamar Stevens,PF,26,MEM,12,1,21.7,4.6,9.6,.478,0.6,1.4,.412,4.0,8.2,.490,.509,1.5,2.0,.750,1.2,3.8,4.9,0.7,0.6,0.9,1.2,1.8,11.3,2024
624,476,Isaiah Stewart,PF,22,DET,46,45,30.9,4.0,8.3,.487,1.5,3.8,.383,2.6,4.5,.575,.575,1.4,1.8,.753,1.6,5.0,6.6,1.6,0.4,0.8,1.4,2.2,10.9,2024
625,477,Julian Strawther,SF,21,DEN,41,0,12.1,1.8,4.9,.375,0.9,3.0,.304,0.9,1.8,.493,.470,0.4,0.6,.720,0.1,1.2,1.3,1.0,0.4,0.2,0.4,1.2,5.0,2024
626,478,Max Strus,SF,27,CLE,60,60,32.2,4.4,10.6,.412,2.4,7.1,.340,2.0,3.6,.553,.525,1.0,1.3,.785,0.9,3.9,4.7,3.8,0.9,0.5,1.5,2.6,12.2,2024
627,479,Jalen Suggs,SG,22,ORL,64,64,26.8,4.5,9.6,.464,2.1,5.3,.398,2.4,4.3,.545,.573,1.5,1.9,.756,0.7,2.5,3.2,2.6,1.4,0.6,1.9,2.8,12.5,2024
628,480,Cole Swider,SF,24,MIA,13,0,6.2,1.2,2.7,.429,0.8,2.1,.370,0.4,0.6,.625,.571,0.2,0.2,1.000,0.1,0.5,0.5,0.3,0.1,0.1,0.5,0.2,3.2,2024
629,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
630,481,Jae'Sean Tate,SF,28,HOU,60,9,16.5,1.7,3.7,.470,0.4,1.3,.307,1.3,2.4,.556,.523,0.4,0.6,.676,0.9,2.2,3.1,1.0,0.7,0.2,0.5,2.2,4.2,2024
631,482,Jayson Tatum,PF,25,BOS,66,66,35.8,9.2,19.4,.473,3.2,8.4,.380,6.0,11.0,.543,.555,5.6,6.7,.831,0.9,7.3,8.2,4.9,1.0,0.6,2.6,2.0,27.1,2024
632,483,Terry Taylor,PF,24,CHI,28,0,6.3,0.7,1.3,.514,0.1,0.3,.222,0.6,1.0,.607,.541,0.1,0.1,.667,0.5,0.7,1.3,0.3,0.1,0.1,0.3,0.6,1.5,2024
633,484,Garrett Temple,SG,37,TOR,18,0,5.4,0.6,1.4,.440,0.3,0.7,.385,0.3,0.7,.500,.540,0.4,0.4,.875,0.3,0.7,1.0,0.6,0.3,0.1,0.3,0.5,1.9,2024
634,485,Dalen Terry,SG,21,CHI,48,1,10.5,1.0,2.4,.422,0.3,1.2,.241,0.7,1.2,.603,.483,0.4,0.7,.618,0.4,1.4,1.8,1.3,0.4,0.2,0.5,1.2,2.8,2024
635,486,Daniel Theis,C,31,TOT,55,3,16.6,2.5,4.7,.527,0.4,1.1,.373,2.1,3.7,.572,.569,0.6,0.8,.739,1.4,2.5,3.9,1.1,0.3,0.8,0.7,2.1,6.0,2024
636,486,Daniel Theis,C,31,IND,1,0,8.0,1.0,4.0,.250,0.0,1.0,.000,1.0,3.0,.333,.250,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2024
637,486,Daniel Theis,C,31,LAC,54,3,16.8,2.5,4.7,.531,0.4,1.1,.379,2.1,3.7,.576,.574,0.6,0.9,.739,1.4,2.5,3.9,1.1,0.4,0.9,0.7,2.2,6.1,2024
638,487,Cam Thomas,SG,22,BRK,56,41,30.6,7.7,17.5,.442,2.0,5.7,.357,5.7,11.8,.483,.501,4.0,4.7,.844,0.4,2.8,3.2,2.8,0.7,0.2,1.9,2.1,21.5,2024
639,488,Isaiah Thomas,PG,34,PHO,1,0,2.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024
640,489,Amen Thompson,SF,21,HOU,51,12,20.6,3.5,6.6,.531,0.2,1.0,.151,3.4,5.6,.601,.543,1.5,2.3,.661,2.0,4.0,6.0,2.3,1.2,0.6,1.4,2.3,8.7,2024
641,490,Ausar Thompson,SF,21,DET,63,38,25.1,3.7,7.6,.483,0.3,1.8,.186,3.3,5.8,.575,.505,1.1,1.9,.597,2.0,4.3,6.4,1.9,1.1,0.9,1.3,2.8,8.8,2024
642,491,Klay Thompson,SF,33,GSW,67,53,29.6,6.1,14.5,.423,3.4,8.8,.382,2.7,5.7,.485,.539,1.7,1.8,.917,0.5,2.9,3.3,2.2,0.6,0.4,1.5,1.7,17.3,2024
643,492,Tristan Thompson,C,32,CLE,41,0,12.4,1.7,2.6,.645,0.0,0.0,.000,1.7,2.6,.651,.645,0.4,1.2,.313,1.7,2.3,4.0,1.1,0.3,0.3,0.7,1.4,3.7,2024
644,493,JT Thor,PF,21,CHO,52,1,12.4,1.1,2.9,.379,0.4,1.3,.324,0.7,1.6,.424,.451,0.1,0.3,.538,0.8,1.5,2.3,0.4,0.2,0.4,0.3,1.0,2.8,2024
645,494,Matisse Thybulle,SF,26,POR,64,19,23.1,2.0,4.9,.400,1.3,3.6,.349,0.7,1.3,.535,.527,0.3,0.5,.759,0.5,1.6,2.1,1.4,1.8,0.8,0.6,1.4,5.5,2024
646,495,Xavier Tillman Sr.,C-PF,25,TOT,45,14,19.4,2.3,5.4,.422,0.3,1.5,.221,2.0,3.9,.500,.453,0.5,1.0,.447,1.5,2.8,4.3,1.5,1.0,0.9,0.7,1.6,5.4,2024
647,495,Xavier Tillman Sr.,C,25,MEM,34,13,20.6,2.6,6.3,.408,0.4,1.6,.226,2.2,4.7,.469,.437,0.5,1.3,.419,1.6,3.0,4.6,1.7,1.2,1.0,0.9,1.8,6.0,2024
648,495,Xavier Tillman Sr.,PF,25,BOS,11,1,15.5,1.5,2.8,.516,0.3,1.4,.200,1.2,1.5,.813,.565,0.3,0.4,.750,0.9,2.4,3.3,0.9,0.5,0.5,0.3,0.9,3.5,2024
649,496,Jacob Toppin,SF,23,NYK,9,0,4.2,0.6,1.0,.556,0.1,0.4,.250,0.4,0.6,.800,.611,0.2,0.2,1.000,0.3,0.4,0.8,0.3,0.0,0.1,0.1,0.3,1.4,2024
650,497,Obi Toppin,PF,25,IND,72,28,21.5,4.0,7.0,.564,1.2,3.1,.396,2.8,4.0,.695,.651,0.9,1.3,.756,1.0,2.9,3.9,1.5,0.5,0.5,0.8,1.8,10.1,2024
651,498,Juan Toscano-Anderson,SF,30,SAC,11,0,4.8,0.3,1.1,.250,0.1,0.4,.250,0.2,0.7,.250,.292,0.0,0.0,,0.4,0.9,1.3,0.4,0.1,0.1,0.2,1.0,0.6,2024
652,499,Karl-Anthony Towns,PF,28,MIN,60,60,32.8,7.9,15.5,.506,2.2,5.3,.423,5.6,10.3,.550,.578,4.2,4.8,.874,1.5,6.9,8.4,3.0,0.7,0.7,2.8,3.3,22.1,2024
653,500,Gary Trent Jr.,SG,25,TOR,63,33,27.7,4.8,11.3,.422,2.5,6.3,.404,2.3,5.1,.445,.534,1.0,1.3,.759,0.4,2.2,2.6,1.5,1.0,0.2,0.6,1.3,13.1,2024
654,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
655,501,Oscar Tshiebwe,PF,24,IND,8,0,5.3,1.3,2.5,.500,0.0,0.0,,1.3,2.5,.500,.500,0.8,1.0,.750,1.0,1.0,2.0,0.3,0.3,0.1,0.0,0.4,3.3,2024
656,502,P.J. Tucker,PF,38,TOT,23,4,16.3,0.6,1.6,.351,0.4,1.2,.370,0.1,0.4,.300,.486,0.1,0.1,1.000,1.0,2.0,3.0,0.5,0.5,0.3,0.3,1.9,1.7,2024
657,502,P.J. Tucker,PF,38,PHI,3,3,22.0,0.7,1.7,.400,0.7,1.7,.400,0.0,0.0,,.600,0.0,0.0,,0.3,4.3,4.7,0.0,1.0,0.7,0.7,3.0,2.0,2024
658,502,P.J. Tucker,PF,38,LAC,20,1,15.4,0.6,1.6,.344,0.4,1.1,.364,0.2,0.5,.300,.469,0.2,0.2,1.000,1.1,1.7,2.8,0.6,0.5,0.3,0.3,1.8,1.7,2024
659,503,Myles Turner,C,27,IND,68,68,27.3,6.2,11.9,.519,1.4,4.1,.348,4.8,7.8,.609,.579,3.2,4.2,.774,1.5,5.4,7.0,1.3,0.5,1.9,1.4,3.1,17.0,2024
660,504,Hunter Tyson,PF,23,DEN,11,0,2.9,0.3,1.0,.273,0.2,0.8,.222,0.1,0.2,.500,.364,0.0,0.0,,0.1,0.7,0.8,0.1,0.0,0.0,0.2,0.6,0.7,2024
661,505,Stanley Umude,SG,24,DET,24,2,12.8,1.5,3.5,.440,1.0,2.2,.453,0.5,1.3,.419,.583,1.2,1.3,.906,0.3,1.8,2.1,0.5,0.3,0.3,0.6,1.7,5.3,2024
662,506,Jonas Valančiūnas,C,31,NOP,71,71,24.3,5.0,8.9,.563,0.5,1.5,.340,4.5,7.4,.608,.591,2.0,2.5,.797,2.4,6.8,9.2,2.1,0.4,0.9,1.3,2.8,12.5,2024
663,507,Jarred Vanderbilt,PF,24,LAL,29,6,20.0,2.0,3.9,.518,0.3,0.9,.296,1.8,3.0,.586,.553,0.8,1.2,.667,1.4,3.3,4.8,1.2,1.2,0.2,1.0,1.5,5.2,2024
664,508,Fred VanVleet,PG,29,HOU,63,63,36.6,5.6,13.4,.416,3.1,7.9,.390,2.5,5.5,.453,.530,2.6,3.0,.863,0.4,3.3,3.7,8.2,1.2,0.8,1.8,2.3,16.9,2024
665,509,Devin Vassell,SG,23,SAS,65,59,32.8,7.2,15.2,.470,2.4,6.4,.375,4.7,8.8,.539,.549,2.4,3.0,.800,0.4,3.4,3.9,4.0,1.0,0.4,1.6,1.1,19.1,2024
666,510,Sasha Vezenkov,PF,28,SAC,35,0,12.6,2.1,4.7,.448,1.1,2.9,.380,1.0,1.9,.554,.564,0.3,0.4,.769,0.9,1.6,2.5,0.4,0.5,0.2,0.3,1.0,5.6,2024
667,511,Gabe Vincent,PG,27,LAL,5,0,25.4,2.4,6.4,.375,0.4,3.4,.118,2.0,3.0,.667,.406,0.2,0.4,.500,0.4,0.6,1.0,3.0,1.2,0.0,0.4,2.4,5.4,2024
668,512,Nikola Vučević,C,33,CHI,66,64,34.5,7.8,16.2,.481,1.2,4.2,.283,6.6,12.0,.550,.518,1.3,1.6,.830,2.8,7.8,10.5,3.3,0.7,0.8,1.6,2.6,18.1,2024
669,513,Tristan Vukcevic,C,20,WAS,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
670,514,Dean Wade,PF,27,CLE,54,32,20.5,1.8,4.3,.414,1.5,3.7,.391,0.3,0.6,.567,.584,0.4,0.5,.769,0.7,3.4,4.0,0.8,0.7,0.5,0.4,1.7,5.4,2024
671,515,Franz Wagner,SF,22,ORL,63,63,32.7,7.4,15.4,.481,1.4,4.8,.290,6.0,10.7,.566,.526,3.6,4.3,.848,1.0,4.4,5.4,3.9,1.0,0.4,2.0,2.4,19.8,2024
672,516,Moritz Wagner,C,26,ORL,69,1,17.9,4.2,7.0,.598,0.5,1.5,.327,3.7,5.5,.670,.632,2.2,2.7,.812,1.5,3.0,4.4,1.2,0.5,0.3,1.2,2.0,11.0,2024
673,517,Ish Wainright,SF,29,TOT,10,0,6.1,0.7,2.4,.292,0.7,2.0,.350,0.0,0.4,.000,.438,0.2,0.2,1.000,0.3,1.1,1.4,0.1,0.4,0.1,0.2,0.8,2.3,2024
674,517,Ish Wainright,SF,29,POR,7,0,6.6,0.9,2.6,.333,0.9,2.3,.375,0.0,0.3,.000,.500,0.3,0.3,1.000,0.0,1.3,1.3,0.0,0.3,0.1,0.1,0.6,2.9,2024
675,517,Ish Wainright,SF,29,PHO,3,0,5.0,0.3,2.0,.167,0.3,1.3,.250,0.0,0.7,.000,.250,0.0,0.0,,1.0,0.7,1.7,0.3,0.7,0.0,0.3,1.3,1.0,2024
676,518,Jabari Walker,SF,21,POR,62,15,22.4,3.2,6.7,.480,0.5,1.9,.287,2.7,4.8,.553,.519,1.7,2.2,.761,2.0,4.5,6.5,0.9,0.6,0.3,0.9,2.4,8.6,2024
677,519,Jarace Walker,PF,20,IND,27,0,10.1,1.4,3.6,.385,0.7,1.8,.367,0.7,1.7,.404,.479,0.3,0.3,.889,0.4,1.5,1.9,1.0,0.5,0.4,0.5,1.0,3.7,2024
678,520,Lonnie Walker IV,SG,25,BRK,50,0,17.5,3.7,8.6,.436,1.9,4.8,.403,1.8,3.8,.476,.548,0.8,1.1,.774,0.2,1.9,2.1,1.3,0.6,0.3,0.9,1.3,10.2,2024
679,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
680,521,Cason Wallace,SG,20,OKC,70,9,20.6,2.6,5.3,.495,1.2,2.9,.410,1.4,2.4,.599,.608,0.4,0.5,.758,0.7,1.6,2.3,1.4,0.9,0.4,0.5,1.6,6.8,2024
681,522,Jordan Walsh,SF,19,BOS,6,0,6.7,0.5,1.3,.375,0.0,0.7,.000,0.5,0.7,.750,.375,0.0,0.0,,0.5,1.7,2.2,0.7,0.3,0.2,0.3,1.0,1.0,2024
682,523,T.J. Warren,SF,30,MIN,7,0,14.0,1.9,4.9,.382,0.3,1.6,.182,1.6,3.3,.478,.412,0.1,0.3,.500,0.7,1.6,2.3,1.0,0.4,0.1,0.6,1.4,4.1,2024
683,524,P.J. Washington,PF,25,TOT,62,34,30.0,4.8,11.0,.434,1.7,5.5,.303,3.1,5.5,.564,.510,1.4,2.0,.699,1.2,4.2,5.4,1.9,0.9,0.8,1.4,2.4,12.6,2024
684,524,P.J. Washington,PF,25,CHO,44,17,29.2,5.2,11.6,.446,1.8,5.5,.324,3.4,6.0,.558,.524,1.5,2.1,.713,1.2,4.1,5.3,2.2,0.9,0.7,1.5,2.5,13.6,2024
685,524,P.J. Washington,PF,25,DAL,18,17,31.8,3.9,9.7,.400,1.3,5.3,.250,2.6,4.4,.582,.469,1.1,1.6,.655,1.1,4.6,5.7,1.3,1.0,0.9,1.1,2.0,10.2,2024
686,525,TyTy Washington Jr.,PG,22,MIL,5,0,4.2,0.2,1.4,.143,0.2,0.6,.333,0.0,0.8,.000,.214,0.0,0.0,,0.0,0.2,0.2,0.2,0.4,0.0,0.4,0.0,0.6,2024
687,526,Yuta Watanabe,SF,29,TOT,34,0,13.6,1.2,3.4,.353,0.7,2.5,.294,0.5,0.9,.516,.461,0.3,0.5,.588,0.3,1.3,1.6,0.4,0.4,0.2,0.6,1.1,3.4,2024
688,526,Yuta Watanabe,SF,29,PHO,29,0,13.2,1.2,3.3,.361,0.8,2.6,.320,0.4,0.8,.500,.485,0.3,0.5,.667,0.4,1.2,1.6,0.3,0.3,0.2,0.6,1.2,3.6,2024
689,526,Yuta Watanabe,SF,29,MEM,5,0,16.4,1.2,3.8,.316,0.2,2.0,.100,1.0,1.8,.556,.342,0.0,0.4,.000,0.0,1.8,1.8,1.0,0.6,0.0,0.6,1.0,2.6,2024
690,527,Lindy Waters III,SG,26,OKC,31,0,6.4,0.9,2.2,.406,0.8,1.9,.417,0.1,0.3,.333,.587,0.0,0.0,1.000,0.1,0.8,1.0,0.5,0.1,0.2,0.2,0.6,2.6,2024
691,528,Trendon Watford,PF,23,BRK,52,0,11.1,2.1,4.1,.521,0.3,0.8,.372,1.8,3.3,.559,.559,1.0,1.1,.881,0.8,1.7,2.5,1.1,0.3,0.3,0.7,1.5,5.6,2024
692,529,Peyton Watson,SF,21,DEN,69,4,18.2,2.6,5.6,.460,0.6,2.0,.305,2.0,3.6,.549,.516,0.9,1.3,.674,0.6,2.3,2.9,1.0,0.5,1.0,0.7,1.7,6.7,2024
693,530,Victor Wembanyama,C,20,SAS,63,63,29.0,7.5,16.2,.466,1.7,5.2,.321,5.9,11.0,.534,.517,4.0,5.0,.799,2.2,8.1,10.4,3.5,1.3,3.4,3.6,2.2,20.7,2024
694,531,Blake Wesley,SG,20,SAS,50,1,13.4,1.6,3.3,.491,0.1,0.8,.179,1.5,2.5,.587,.512,0.8,1.2,.667,0.3,1.0,1.3,2.6,0.5,0.2,0.7,1.5,4.2,2024
695,532,Russell Westbrook,PG,35,LAC,58,10,22.6,4.4,9.8,.452,0.6,2.4,.268,3.8,7.4,.510,.484,1.6,2.3,.677,1.4,3.7,5.1,4.4,1.1,0.4,2.0,1.8,11.1,2024
696,533,Coby White,PG,23,CHI,68,67,36.6,6.8,15.2,.449,2.8,7.2,.387,4.1,8.0,.505,.541,2.8,3.4,.838,0.6,4.1,4.7,5.3,0.7,0.2,2.2,2.4,19.3,2024
697,534,Derrick White,SG,29,BOS,66,66,32.6,5.4,11.7,.462,2.7,6.8,.395,2.7,4.9,.554,.576,2.0,2.2,.896,0.7,3.6,4.3,5.2,1.0,1.3,1.6,2.1,15.4,2024
698,535,Cam Whitmore,SF,19,HOU,38,1,17.8,4.5,9.6,.464,1.6,4.4,.361,2.9,5.2,.553,.548,1.6,2.3,.670,0.9,3.0,3.9,0.5,0.6,0.3,0.9,1.3,12.1,2024
699,536,Aaron Wiggins,SG,25,OKC,67,0,14.5,2.3,4.1,.569,0.7,1.5,.490,1.6,2.6,.614,.658,0.6,0.8,.764,0.7,1.5,2.3,0.9,0.6,0.2,0.7,1.1,6.0,2024
700,537,Andrew Wiggins,SF,28,GSW,61,49,26.7,4.8,10.6,.455,1.2,3.3,.360,3.6,7.3,.498,.511,1.8,2.5,.728,1.6,2.8,4.4,1.7,0.6,0.5,1.1,2.1,12.7,2024
701,538,Lindell Wigginton,PG,25,MIL,3,0,2.7,0.7,1.7,.400,0.0,0.7,.000,0.7,1.0,.667,.400,0.7,0.7,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.0,2024
702,539,Alondes Williams,SG,24,MIA,2,0,4.5,0.0,1.5,.000,0.0,1.0,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2024
703,540,Brandon Williams,PG,24,DAL,12,0,4.9,0.7,1.8,.364,0.2,0.5,.333,0.5,1.3,.375,.409,0.5,0.9,.545,0.3,0.3,0.6,1.0,0.1,0.1,0.3,0.2,2.0,2024
704,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
705,541,Grant Williams,PF,25,TOT,66,37,27.4,3.3,7.6,.436,1.6,4.5,.365,1.7,3.1,.539,.544,1.3,1.7,.770,1.1,2.9,4.0,1.9,0.6,0.5,1.4,2.9,9.6,2024
706,541,Grant Williams,PF,25,DAL,47,33,26.4,2.8,6.7,.413,1.7,4.5,.376,1.1,2.3,.486,.538,0.9,1.2,.745,1.0,2.6,3.6,1.7,0.5,0.6,1.1,2.9,8.1,2024
